train/policy_gradient_loss,eval/mean_ep_length,train/clip_range,train/loss,train/explained_variance,time/total_timesteps,train/clip_fraction,train/entropy_loss,eval/mean_reward,train/std,eval/success_rate,train/approx_kl,train/value_loss,train/learning_rate,train/n_updates,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,pose_reward/env_1,reward/env_1,distance_reward/env_1,success_rate/env_1,distance_reward/env_2,reward/env_2,pose_reward/env_2,success_rate/env_2,pose_reward/env_3,reward/env_3,distance_reward/env_3,success_rate/env_3,success_rate/env_4,reward/env_4,pose_reward/env_4,distance_reward/env_4,reward/env_5,distance_reward/env_5,success_rate/env_5,pose_reward/env_5,reward/env_6,distance_reward/env_6,pose_reward/env_6,success_rate/env_6,reward/env_7,distance_reward/env_7,success_rate/env_7,pose_reward/env_7
,,,,,,,,,,,,,,,-3528.3497650026975,-72.48415839980797,0.06666666666666667,-136.99913576730825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2958.3350089699256,25.282121693033627,0.06666666666666667,-116.69628985468765,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3484.019874488061,22.556841585530556,0.06666666666666667,-82.41682066687348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7141.627605602388,-251.60276907572316,-105.21183185800993,0.0,,,,
,,,,,,,,,,,,,,,,,,,-104.52665574299662,-3534.536186186,-10.727708621337408,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4298.766650581274,-84.7302066800461,-131.1075684168328,,,,,,,,,,,,
-0.00036544141330523415,,0.2,19625.76171875,0.23497796058654785,,0.115087890625,3.5146614592522383,,0.1582583487033844,,0.009179017,36113.47751884461,0.0003,12590,,,,,,,,,,,,,-75.69080683925732,-5425.056791407024,-380.12532506191434,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.95951956581882,-2730.903040946381,-71.46835972354886,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3248.694176591063,-99.07438738957786,0.0,24.167024624401765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3985.1666331252477,23.027633073824685,0.13333333333333333,-100.28207192803212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3150.2438845834413,21.12126262757353,-73.30191005814628,0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4298.075644678508,-138.97728302765117,0.0,-84.75532441876676,,,,,,,,
,,,,,,,,,,,,,,,,,,,-74.6228562768611,-3338.6221451477104,-154.8425012477557,0.1,,,,,,,,,,,,,,,,,,,,,,,,
,56.53,,,,20640000,,,-548.68143068,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2679.1578035405805,-71.01175426311262,23.280453673016854,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.60270351378173,-3579.4631352971096,-125.16115236907041,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-216.02412499104565,-4585.203880819797,-142.9881884789212,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
0.0009206564835039898,,0.2,20070.931640625,0.3024168014526367,,0.156396484375,3.512026645615697,,0.15793560445308685,,0.01267555,31696.56333847046,0.0003,12600,-3494.808582441382,-65.815355239295,0.03333333333333333,-94.80274183426904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3261.4116194648946,24.891855753325427,0.0,-92.91879233080805,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3804.195260054036,24.74503166934767,-104.12757501168726,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7298.9538113515055,-303.39042286396005,0.03333333333333333,-99.46687902795797
,,,,,,,,,,,,,,,,,,,-69.91069807210377,-3493.32410512993,-76.52165278288558,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2506.9450441979593,-62.944622810734785,22.93211544440807,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.87353576518619,-2475.1840439647485,22.342861771061454,0.1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-412.0055619314282,-5791.166109257958,-80.01212294489878,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4631.956647298908,-75.76170261127974,0.0,-191.1744052718706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0004950965616444591,,0.2,6043.09033203125,0.26550960540771484,,0.129205322265625,3.509920547157526,,0.15798261761665344,,0.0101061035,28443.493843078613,0.0003,12610,,,,,,,,,,,,,,,,,,,,,-3225.902573037546,24.50808025215189,0.03333333333333333,-87.87684242507707,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3522.9788601761493,26.156138128397945,-104.24428149108948,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5027.667550313005,24.360148895218902,0.06666666666666667,-124.86140728071993
,,,,,,,,,,,,,,,,,,,-88.24189384237656,-3051.5581958539856,24.677194533378863,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,56.69,,,,20664000,,,-659.8593788300001,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-4099.6957487280315,-86.15191714867912,23.012625694007163,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.67583095286204,-3957.8442055095243,-184.1565366320587,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-130.24888641631682,-3892.965968442711,-118.49210832413455,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2339.3264580219084,-70.89507304693234,0.1,18.303996709947395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015457277986570261,,0.2,1155.6011962890625,0.3081430196762085,,0.1256103515625,3.5048562489449977,,0.15780282020568848,,0.0072743697,28205.865074920654,0.0003,12620,,,,,,,,,,,,,,,,,,,,,-3087.2019832720366,25.070169141962797,0.03333333333333333,-98.2021663539684,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2919.9959754592496,24.67068833003994,-104.68168423991413,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,-101.11007928071677,-5380.728432245873,-310.7829927602621,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6060.839571333929,-135.09630598632668,0.0,-78.35028923599312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-4060.490717294085,-68.84435809584092,23.055905213494288,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.20115490909598,-4473.955826546688,-192.16148284868603,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21.885727525072504,-2259.7094931864694,-76.43064305615079,0.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3423.08623900942,-106.44215069373872,0.0,25.299444192168767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.56,,,,20688000,,,-575.1826263500001,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2730.742454226245,23.38800946293521,-97.33175183397643,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3813.4892974143136,-131.16069102643303,0.03333333333333333,-55.40252520928491,,,,,,,,
,,,,,,,,,,,,,,,,,,,-79.97497656399506,-2951.878751732286,24.928517941947856,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
0.00029401976644294336,,0.2,21872.298828125,0.19839805364608765,,0.100128173828125,3.5086967281997206,,0.1578257530927658,,0.009356491,38096.94383888245,0.0003,12630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5053.594654984519,-104.75366141008159,0.0,-100.55711442067091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-5627.196511987052,-120.59315962767793,-151.1095923701633,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.18514562802717,-2991.4710625584826,25.886635201612908,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-325.419430404895,-5444.107203514329,-94.0084368474936,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4424.811835160543,-85.04224436820951,0.03333333333333333,-191.4797281585471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6753.4015910802755,-580.8586051241988,-101.26666005584698,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,-76.56238942464847,-2563.0920729160644,20.69871060530444,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3521.8522028067428,27.11291983686379,0.0,-107.4599536379874,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4233.935120121538,-87.1185586669594,0.0,-109.98562801996508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-5163.315825111181,-86.50455852412657,-95.37974566106823,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-152.43266221757546,-2977.9377833470985,-59.87363500694177,0.13333333333333333,,,,,,,,,,,,,,,,,,,,
0.00019719579431694002,,0.2,21215.84375,0.21812140941619873,,0.090020751953125,3.5230169516056775,,0.15743516385555267,,0.008658663,49528.24291687012,0.0003,12640,,,,,,,,,,,,,-84.13960931426176,-4451.014886682975,-156.66120513289928,0.0,,,,,,,,,,,,,,,,
,57.41,,,,20712000,,,-525.87392324,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3720.525478852525,-82.22855617167596,0.06666666666666667,-132.12069030374573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-86.49649378662171,-3566.572731306449,-169.32062809778554,0.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2683.0582643555135,23.389718686537485,-77.28942941245722,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4275.068130050327,-151.11677882064302,0.0,-79.27124285441168,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,-4175.226033870083,-101.76294439493859,23.195272083258338,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22.784761639904495,-2512.3023702166706,-89.70182334268283,0.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4177.277166329486,-149.61770203405766,0.03333333333333333,-80.78682568752296
,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.15109359645096,-4448.090765944698,-173.71736739433226,0.0,,,,,,,,,,,,,,,,
0.0010143199091544376,,0.2,4551.21142578125,0.36404579877853394,,0.149072265625,3.541804391518235,,0.15731656551361084,,0.011636505,24158.19702014923,0.0003,12650,-3354.182381922891,-86.88975718036808,0.1,-121.11897314011478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-83.49527443191003,-2495.364301720734,23.7178908117878,0.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3046.5198759525883,22.528900032468233,-89.36054602456582,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2972.1865988637337,23.66803985165227,0.03333333333333333,-88.87413966227537,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-4002.24105579289,-65.05837515497207,-195.46346747717746,,,,,,,,,,,,
,56.21,,,,20736000,,,-488.32457583999997,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3003.515586488421,23.656710291667945,0.03333333333333333,-83.20597470640482
,,,,,,,,,,,,,,,,,,,,,,,24.210402357657923,-3357.769731394499,-84.87535759007368,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.86042162135114,-4277.105352817269,-211.29380384819368,0.03333333333333333,,,,,,,,,,,,,,,,
0.0007624427504197229,,0.2,19763.78125,0.329407274723053,,0.16163330078125,3.5553493797779083,,0.15670841932296753,,0.015230108,35534.61028747559,0.0003,12660,-4446.0946351591465,-70.79190913436406,0.0,-160.20386339215904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-88.17794457545844,-4579.223631720344,-156.15099404459855,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3259.2662392782436,25.339026510772293,-103.36173305714532,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4511.339582422174,-189.04903339317124,0.06666666666666667,-148.14756367719102,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2992.4417827052253,-106.4976170563279,26.15398660545664,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3143.680662087446,26.43307763770259,0.06666666666666667,-125.75652131894371
,,,,,,,,,,,,,,,,,,,,,,,25.21977501026323,-3427.2188016036657,-83.50790861087457,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.11160181565997,-2874.115830280131,23.937296768972136,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4548.248914332132,-98.05454576702613,0.0,-157.70027328833126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002253829217806924,,0.2,19625.9765625,0.2437780499458313,,0.129107666015625,3.57766203507781,,0.156076118350029,,0.008351569,35729.04956169128,0.0003,12670,,,,,-103.553768560823,-2819.5544940784707,22.538019547744348,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1655.762699024785,21.358035814393464,0.16666666666666666,-56.63015231852443,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2931.145722282676,25.36348497398926,-104.45610535443522,0.06666666666666667,,,,
,59.52,,,,20760000,,,-494.49250064,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2623.2649367892113,22.097158712684067,0.06666666666666667,-74.53464817755255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-4587.561056903508,-87.14342358366055,-204.0784192335915,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-593.9054974784108,-6775.690284343681,-68.92454991220292,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.81986639321516,-4416.706730022442,-160.879588610524,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3762.9808744251304,-72.15304008084945,0.1,-145.10043899000536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6099.017266251558,-536.1075177238405,0.06666666666666667,-79.40369331808508,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4323.2514557863815,-143.85717884308653,-118.17806378797873,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,-111.53825281913797,-3682.4755634203866,25.80899224907393,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0007079160481225699,,0.2,26430.642578125,0.2814610004425049,,0.15091552734375,3.585609262064099,,0.15601573884487152,,0.0116585335,40094.372356414795,0.0003,12680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3786.148007853976,-135.6743161773843,0.06666666666666667,-87.68868513161179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2979.2198007184725,-87.80667805491771,24.82004460183856,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,26.37807340817925,-3477.8906745246627,-98.76151916229016,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.94804084457995,-3322.2815547824844,25.53278171416601,0.03333333333333333,,,,,,,,,,,,,,,,
,57.06,,,,20784000,,,-420.20002619,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2962.666174318597,-92.69944582018005,0.1,23.076750100414323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-69.80778056036998,-3222.003265507557,-87.30776369088953,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3186.5995225819906,24.874984635295146,0.03333333333333333,-100.40323839896061,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4040.138362266247,-187.35970298873153,-88.79335738897635,0.06666666666666667,,,,
9.147279342869297e-05,,0.2,7231.83837890625,0.41648805141448975,,0.19410400390625,3.58537643738091,,0.1562374383211136,,0.015037172,14100.00102033615,0.0003,12690,,,,,,,,,,,,,,,,,0.1,-2593.0881467988743,-114.05430154147737,22.64127707499804,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3407.9148730682564,22.301983834023076,0.0,-92.7627960120652
,,,,,,,,,,,,,,,,,,,,,,,23.40805253235172,-3380.876636855051,-96.78582534152666,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.76698939942293,-3424.5561357498323,26.339300107785125,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4206.362732276519,-112.60860105839826,0.0,-77.89852098768814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-85.26732613408616,-3798.3768338623536,-69.33547950963907,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4146.866480257269,-144.1098020266589,-86.71461134955308,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3588.0469207220513,26.66145624208341,0.0,-110.70594302909362,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-3237.81505439798,-74.50482637288746,-89.08934936010972,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4494.885022972387,-179.88765231341134,0.03333333333333333,-115.65651818198695
0.0010572161812888226,58.78,0.2,10174.0625,0.35457056760787964,20808000,0.1658935546875,3.5862505435943604,-502.12158708000004,0.15591584146022797,0.04,0.015311876,20150.3713060379,0.0003,12700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-115.27853614660079,-3451.8907418562594,-67.55158749610914,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.29722629709099,-3908.7935795620774,-102.64003696325507,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3199.7823391177585,-111.2989579181394,0.03333333333333333,24.900234731846474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-85.04345822364667,-3006.8903982121346,21.186725188290065,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2666.5450550395194,25.182442108067587,-63.21495128132022,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4213.205328498614,-140.36309323206618,0.03333333333333333,-84.62612818436926,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-2531.2669506728334,-91.41331852088588,23.967160075414164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3163.9129195610544,27.071394872550776,0.03333333333333333,-92.0468814660585
,,,,,,,,,,,,,,,,,,,,,,,25.58170852264889,-2989.36433750574,-71.64243144027279,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
3.674511390272528e-06,,0.2,17004.7421875,0.1935112476348877,,0.116943359375,3.5842255871742963,,0.1562850922346115,,0.009859322,41677.5591960907,0.0003,12710,,,,,,,,,,,,,-47.33719194905835,-3635.3018304442003,-161.5947797916419,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3644.42392007578,-77.91345273690965,0.06666666666666667,-114.10553394238875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4394.449178059145,-319.84846083449986,-72.80973550869034,0.1,,,,
,,,,,,,,,,,,,,,,,,,-65.01800261613795,-2740.3145894018153,23.520571049168478,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-4464.958120253705,-55.675811404207366,-350.9938753047446,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3827.008629056335,-153.748401706394,0.06666666666666667,-72.12470313632801,,,,,,,,
,55.14,,,,20832000,,,-457.4360366100001,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2438.5975605885565,22.080098861930264,0.1,-102.3730256266896
,,,,,,,,,,,,,,,,,,,,,,,-166.0702583859337,-4046.444316278853,-72.04379432720724,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.4655568458964,-3988.5903788277114,-167.54617295872137,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2631.9043466327944,-72.20756159580904,0.06666666666666667,24.955170490343793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0016739970156777416,,0.2,21802.896484375,0.2801302671432495,,0.16845703125,3.5861386064440013,,0.1557268351316452,,0.01135041,31843.127465057372,0.0003,12720,,,,,,,,,,,,,,,,,,,,,,,,,-2955.2664158705934,24.924441429959522,-67.0938440750576,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,-87.01393227355798,-5308.534545832014,-293.4118253651102,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2659.4928464501754,-67.76579415599481,23.288653080965865,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3366.721312125393,26.06912072690871,0.0,-90.06767274780766,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3907.896764400769,-83.84836485557541,0.0,-79.41109587788746
,,,,,,,,,,,,,,,,,,,,,,,-172.0259409049346,-4180.099112640031,-85.56057786840394,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.80165194803608,-2273.9607445896095,21.97152784976755,0.1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3994.960232806273,-98.93150962111638,0.06666666666666667,-153.74686251326227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3512.633268501647,-222.3633929110446,-63.31548517256378,0.13333333333333333,,,,
,59.35,,,,20856000,,,-550.1723472699999,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0006726583415002096,,0.2,6889.5947265625,0.24244922399520874,,0.146746826171875,3.6075526759028436,,0.15538130700588226,,0.012976445,25417.351144218446,0.0003,12730,,,,,-55.45034635649201,-2517.127278796828,23.52413322368721,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2301.433660085546,22.43625964252884,0.1,-71.29686965678555,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3277.8634346828667,-71.46610907690219,27.222203296424574,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4084.7081763914603,-165.742028298328,0.03333333333333333,-67.17266776691545
,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.01293793247343,-5854.260895281719,-495.0838779478118,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.67939906044764,-3316.9739296967828,-75.1033873432447,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2831.540433039087,-56.2271797650167,0.03333333333333333,25.683774258502602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3553.8230160222593,-166.23243414311486,-65.16640186059439,0.1,,,,
,,,,,,,,,,,,,,,,,,,-59.37891739379647,-4003.6892964426456,-145.4559653466446,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3010.3632265098327,26.109006205934715,0.03333333333333333,-65.71454395757362,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2690.4651139358707,-64.12733253880494,24.093146882826463,,,,,,,,,,,,
-0.0003692679623782169,,0.2,17061.09765625,0.1887505054473877,,0.131732177734375,3.604843490570784,,0.1559237837791443,,0.010828057,52599.68375091553,0.0003,12740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3847.4779203983853,-175.43853460598336,0.06666666666666667,-58.96778546041366
,,,,,,,,,,,,,,,,,,,,,,,22.43417133365058,-2562.3989052059223,-64.66732220130392,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.75037181452679,-6118.0573651659215,-492.0108557131262,0.03333333333333333,,,,,,,,,,,,,,,,
,57.6,,,,20880000,,,-463.6575366500001,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2939.127254868091,-68.03712022092152,0.03333333333333333,24.770911076239102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
